"Index","SYMBOL"
"8074","AMICA1"
"8075","MPZL3"
"8076","MPZL2"
"8077","CD3E"
"8078","CD3D"
"8079","CD3G"
"8080","UBE4A"
"8081","ATP5L"
"8082","KMT2A"
"8083","TMEM25"
"8084","IFT46"
"8085","ARCN1"
"8086","PHLDB1"
"8087","DDX6"
"8088","CXCR5"
"8089","BCL9L"
"8090","RP11-110I1.12"
"8091","CCDC84"
"8092","RPS25"
"8093","TRAPPC4"
"8094","SLC37A4"
"8095","HYOU1"
"8096","RP11-110I1.13"
"8097","VPS11"
"8098","HMBS"
"8099","H2AFX"
"8100","DPAGT1"
"8101","C2CD2L"
"8102","HINFP"
"8103","NLRX1"
"8104","CCDC153"
"8105","CBL"
"8106","MCAM"
"8107","RNF26"
"8108","PVRL1"
"8109","OAF"
"8110","TMEM136"
"8111","ARHGEF12"
"8112","TBCEL"
"8113","SC5D"
"8114","RP11-730K11.1"
"8115","SORL1"
"8116","UBASH3B"
"8117","CRTAM"
"8118","C11orf63"
"8119","HSPA8"
"8120","AP000783.1"
"8121","GRAMD1B"
"8122","ZNF202"
"8123","VWA5A"
"8124","TBRG1"
"8125","SIAE"
"8126","SPA17"
"8127","NRGN"
"8128","ESAM"
"8129","RP11-677M14.3"
"8130","MSANTD2"
"8131","ROBO3"
"8132","CCDC15"
"8133","SLC37A2"
"8134","TMEM218"
"8135","FEZ1"
"8136","EI24"
"8137","STT3A"
"8138","CHEK1"
"8139","HYLS1"
"8140","PUS3"
"8141","RPUSD4"
"8142","FAM118B"
"8143","SRPR"
"8144","FOXRED1"
"8145","TIRAP"
"8146","RP11-712L6.5"
"8147","DCPS"
"8148","ST3GAL4"
"8149","ETS1"
"8150","FLI1"
"8151","SENCR"
"8152","ARHGAP32"
"8153","TMEM45B"
"8154","NFRKB"
"8155","PRDM10"
"8156","LINC00167"
"8157","APLP2"
"8158","ST14"
"8159","ZBTB44"
"8160","SNX19"
"8161","IGSF9B"
"8162","RP11-713P17.3"
"8163","JAM3"
"8164","NCAPD3"
"8165","VPS26B"
"8166","THYN1"
"8167","ACAD8"
"8168","B3GAT1"
"8169","RP11-598F7.3"
"8170","SLC6A12"
"8171","KDM5A"
"8172","CCDC77"
"8173","NINJ2"
"8174","RP11-218M22.1"
"8175","WNK1"
"8176","RAD52"
"8177","ERC1"
"8178","FBXL14"
"8179","ADIPOR2"
"8180","CACNA2D4"
"8181","DCP1B"
"8182","CACNA1C-AS2"
"8183","FKBP4"
"8184","RP4-816N1.6"
"8185","ITFG2"
"8186","NRIP2"
"8187","RHNO1"
"8188","TULP3"
"8189","TSPAN9"
"8190","EFCAB4B"
"8191","PARP11"
"8192","RP11-664D1.1"
"8193","CCND2-AS1"
"8194","CCND2"
"8195","C12orf5"
"8196","C12orf4"
"8197","RAD51AP1"
"8198","DYRK4"
"8199","AKAP3"
"8200","NDUFA9"
"8201","CD9"
"8202","TNFRSF1A"
"8203","LTBR"
"8204","CD27-AS1"
"8205","CD27"
"8206","TAPBPL"
"8207","VAMP1"
"8208","MRPL51"
"8209","NCAPD2"
"8210","GAPDH"
"8211","RP5-940J5.9"
"8212","IFFO1"
"8213","NOP2"
"8214","CHD4"
"8215","RP5-940J5.6"
"8216","LPAR5"
"8217","ACRBP"
"8218","ING4"
"8219","ZNF384"
"8220","COPS7A"
"8221","MLF2"
"8222","PTMS"
"8223","LAG3"
"8224","CD4"
"8225","GPR162"
"8226","CDCA3"
"8227","USP5"
"8228","TPI1"
"8229","SPSB2"
"8230","LRRC23"
"8231","ENO2"
"8232","ATN1"
"8233","C12orf57"
"8234","U47924.31"
"8235","PTPN6"
"8236","EMG1"
"8237","PHB2"
"8238","LPCAT3"
"8239","C1RL"
"8240","C1RL-AS1"
"8241","CLSTN3"
"8242","PEX5"
"8243","CD163"
"8244","SLC2A3"
"8245","FOXJ2"
"8246","C3AR1"
"8247","NECAP1"
"8248","CLEC4A"
"8249","FAM66C"
"8250","LINC00937"
"8251","CLEC6A"
"8252","CLEC4D"
"8253","CLEC4E"
"8254","RIMKLB"
"8255","PHC1"
"8256","M6PR"
"8257","KLRG1"
"8258","A2M-AS1"
"8259","A2M"
"8260","LINC00987"
"8261","KLRB1"
"8262","CLEC2D"
"8263","CLECL1"
"8264","CD69"
"8265","KLRF1"
"8266","CLEC2B"
"8267","CLEC12A"
"8268","CLEC1B"
"8269","CLEC9A"
"8270","CLEC7A"
"8271","OLR1"
"8272","TMEM52B"
"8273","GABARAPL1"
"8274","KLRD1"
"8275","RP11-277P12.20"
"8276","KLRC4"
"8277","KLRC2"
"8278","KLRC1"
"8279","EIF2S3L"
"8280","RP11-291B21.2"
"8281","MAGOHB"
"8282","YBX3"
"8283","PRR4"
"8284","TAS2R14"
"8285","TAS2R30"
"8286","ETV6"
"8287","BCL2L14"
"8288","LRP6"
"8289","LOH12CR2"
"8290","LOH12CR1"
"8291","DUSP16"
"8292","CREBL2"
"8293","GPR19"
"8294","CDKN1B"
"8295","APOLD1"
"8296","DDX47"
"8297","RP11-392P7.6"
"8298","HEBP1"
"8299","KIAA1467"
"8300","EMP1"
"8301","ATF7IP"
"8302","PLBD1"
"8303","GUCY2C"
"8304","HIST4H4"
"8305","H2AFJ"
"8306","WBP11"
"8307","C12orf60"
"8308","ERP27"
"8309","ARHGDIB"
"8310","PTPRO"
"8311","EPS8"
"8312","STRAP"
"8313","DERA"
"8314","MGST1"
"8315","PLEKHA5"
"8316","AEBP2"
"8317","PYROXD1"
"8318","RECQL"
"8319","GOLT1B"
"8320","C12orf39"
"8321","LDHB"
"8322","CMAS"
"8323","ST8SIA1"
"8324","C2CD5"
"8325","ETNK1"
"8326","BCAT1"
"8327","LRMP"
"8328","LYRM5"
"8329","KRAS"
"8330","BHLHE41"
"8331","SSPN"
"8332","ITPR2"
"8333","ASUN"
"8334","FGFR1OP2"
"8335","TM7SF3"
"8336","MED21"
"8337","STK38L"
"8338","ARNTL2"
"8339","PPFIBP1"
"8340","RP11-1060J15.4"
"8341","MRPS35"
"8342","KLHL42"
"8343","CCDC91"
"8344","FAR2"
"8345","ERGIC2"
"8346","TMTC1"
"8347","IPO8"
"8348","CAPRIN2"
"8349","DDX11"
"8350","FAM60A"
"8351","DENND5B"
"8352","METTL20"
"8353","AMN1"
"8354","H3F3C"
"8355","RP11-428G5.5"
"8356","KIAA1551"
"8357","BICD1"
"8358","FGD4"
"8359","DNM1L"
"8360","YARS2"
"8361","ALG10"
"8362","ALG10B"
"8363","CPNE8"
"8364","KIF21A"
"8365","ABCD2"
"8366","SLC2A13"
"8367","LRRK2"
"8368","GXYLT1"
"8369","YAF2"
"8370","PPHLN1"
"8371","ZCRB1"
"8372","PRICKLE1"
"8373","RP11-350F4.2"
"8374","PUS7L"
"8375","IRAK4"
"8376","TWF1"
"8377","TMEM117"
"8378","NELL2"
"8379","ANO6"
"8380","LINC00938"
"8381","ARID2"
"8382","SCAF11"
"8383","SLC38A1"
"8384","SLC38A2"
"8385","AMIGO2"
"8386","PCED1B"
"8387","RP11-493L12.4"
"8388","RPAP3"
"8389","RP1-197B17.3"
"8390","SLC48A1"
"8391","HDAC7"
"8392","VDR"
"8393","TMEM106C"
"8394","SENP1"
"8395","PFKM"
"8396","ASB8"
"8397","C12orf68"
"8398","DKFZP779L1853"
"8399","ZNF641"
"8400","KANSL2"
"8401","CCNT1"
"8402","CACNB3"
"8403","DDX23"
"8404","RND1"
"8405","CCDC65"
"8406","FKBP11"
"8407","ARF3"
"8408","RP11-386G11.5"
"8409","PRKAG1"
"8410","KMT2D"
"8411","RHEBL1"
"8412","LMBR1L"
"8413","RP11-386G11.10"
"8414","TUBA1B"
"8415","TUBA1A"
"8416","TUBA1C"
"8417","SPATS2"
"8418","MCRS1"
"8419","PRPF40B"
"8420","FMNL3"
"8421","TMBIM6"
"8422","NCKAP5L"
"8423","BCDIN3D-AS1"
"8424","BCDIN3D"
"8425","RACGAP1"
"8426","SMARCD1"
"8427","COX14"
"8428","CERS5"
"8429","LIMA1"
"8430","LARP4"
"8431","DIP2B"
"8432","ATF1"
"8433","METTL7A"
"8434","SLC11A2"
"8435","LETMD1"
"8436","CSRNP2"
"8437","TFCP2"
"8438","DAZAP2"
"8439","SMAGP"
"8440","BIN2"
"8441","CELA1"
"8442","GALNT6"
"8443","SLC4A8"
"8444","ACVR1B"
"8445","GRASP"
"8446","NR4A1"
"8447","C12orf44"
"8448","KRT7"
"8449","KRT86"
"8450","KRT81"
"8451","RP11-641A6.2"
"8452","KRT73"
"8453","KRT2"
"8454","KRT1"
"8455","KRT8"
"8456","KRT18"
"8457","EIF4B"
"8458","SPRYD3"
"8459","IGFBP6"
"8460","CSAD"
"8461","ZNF740"
"8462","ITGB7"
"8463","RARG"
"8464","MFSD5"
"8465","PFDN5"
"8466","RP11-680A11.5"
"8467","C12orf10"
"8468","AAAS"
"8469","SP1"
"8470","PRR13"
"8471","PCBP2"
"8472","MAP3K12"
"8473","RP11-793H13.11"
"8474","TARBP2"
"8475","ATF7"
"8476","ATP5G2"
"8477","CALCOCO1"
"8478","RP11-834C11.4"
"8479","SMUG1"
"8480","CBX5"
"8481","HNRNPA1"
"8482","NFE2"
"8483","COPZ1"
"8484","GPR84"
"8485","ZNF385A"
"8486","ITGA5"
"8487","GTSF1"
"8488","NCKAP1L"
"8489","PDE1B"
"8490","TESPA1"
"8491","METTL7B"
"8492","BLOC1S1"
"8493","RDH5"
"8494","CD63"
"8495","RP11-644F5.11"
"8496","GDF11"
"8497","SARNP"
"8498","ORMDL2"
"8499","DNAJC14"
"8500","MMP19"
"8501","WIBG"
"8502","DGKA"
"8503","CDK2"
"8504","RAB5B"
"8505","SUOX"
"8506","IKZF4"
"8507","RPS26"
"8508","ERBB3"
"8509","PA2G4"
"8510","RPL41"
"8511","ZC3H10"
"8512","ESYT1"
"8513","MYL6B"
"8514","MYL6"
"8515","SMARCC2"
"8516","RNF41"
"8517","NABP2"
"8518","ANKRD52"
"8519","COQ10A"
"8520","CS"
"8521","RP11-977G19.11"
"8522","RP11-977G19.12"
"8523","CNPY2"
"8524","PAN2"
"8525","IL23A"
"8526","STAT2"
"8527","TIMELESS"
"8528","SPRYD4"
"8529","GLS2"
"8530","RBMS2"
"8531","BAZ2A"
"8532","ATP5B"
"8533","PTGES3"
"8534","NACA"
"8535","PRIM1"
"8536","ZBTB39"
"8537","TMEM194A"
"8538","NAB2"
"8539","STAT6"
"8540","LRP1"
"8541","NXPH4"
"8542","SHMT2"
"8543","NDUFA4L2"
"8544","STAC3"
"8545","R3HDM2"
"8546","ARHGAP9"
"8547","MARS"
"8548","DDIT3"
"8549","MBD6"
"8550","DCTN2"
"8551","PIP4K2C"
"8552","DTX3"
"8553","OS9"
"8554","AGAP2"
"8555","TSPAN31"
"8556","CDK4"
"8557","MARCH9"
"8558","METTL1"
"8559","METTL21B"
"8560","TSFM"
"8561","AVIL"
"8562","RP11-571M6.17"
"8563","CTDSP2"
"8564","RP11-620J15.3"
"8565","XRCC6BP1"
"8566","SLC16A7"
"8567","FAM19A2"
"8568","USP15"
"8569","MON2"
"8570","C12orf61"
"8571","RP11-631N16.2"
"8572","TMEM5"
"8573","SRGAP1"
"8574","C12orf66"
"8575","XPOT"
"8576","TBK1"
"8577","RASSF3"
"8578","GNS"
"8579","TBC1D30"
"8580","LEMD3"
"8581","MSRB3"
"8582","LLPH"
"8583","TMBIM4.1"
"8584","IRAK3"
"8585","HELB"
"8586","CAND1"
"8587","DYRK2"
"8588","IFNG-AS1"
"8589","IFNG"
"8590","MDM1"
"8591","RP11-81H14.2"
"8592","RAP1B"
"8593","RP11-637A17.2"
"8594","NUP107"
"8595","SLC35E3"
"8596","MDM2"
"8597","RP11-611O2.1"
"8598","CPM"
"8599","CPSF6"
"8600","LYZ"
"8601","RP11-1143G9.4"
"8602","YEATS4"
"8603","FRS2"
"8604","CCT2"
"8605","RAB3IP"
"8606","RP11-611E13.2"
"8607","CNOT2"
"8608","KCNMB4"
"8609","PTPRB"
"8610","ZFC3H1"
"8611","THAP2"
"8612","TMEM19"
"8613","RAB21"
"8614","RP11-2H8.2"
"8615","TBC1D15"
"8616","ATXN7L3B"
"8617","GLIPR1L2"
"8618","GLIPR1"
"8619","KRR1"
"8620","PHLDA1"
"8621","NAP1L1"
"8622","BBS10"
"8623","OSBPL8"
"8624","ZDHHC17"
"8625","CSRP2"
"8626","PAWR"
"8627","PPP1R12A"
"8628","LIN7A"
"8629","CCDC59"
"8630","METTL25"
"8631","TMTC2"
"8632","C12orf29"
"8633","CEP290"
"8634","TMTC3"
"8635","DUSP6"
"8636","POC1B"
"8637","RP11-734K2.4"
"8638","ATP2B1"
"8639","LINC00936"
"8640","C12orf79"
"8641","BTG1"
"8642","RP11-796E2.4"
"8643","CLLU1OS"
"8644","RP11-693J15.5"
"8645","PLEKHG7"
"8646","EEA1"
"8647","NUDT4"
"8648","UBE2N"
"8649","MRPL42"
"8650","SOCS2"
"8651","CRADD"
"8652","PLXNC1"
"8653","CCDC41"
"8654","TMCC3"
"8655","NDUFA12"
"8656","NR2C1"
"8657","FGD6"
"8658","VEZT"
"8659","METAP2"
"8660","USP44"
"8661","NTN4"
"8662","SNRPF"
"8663","AMDHD1"
"8664","HAL"
"8665","LTA4H"
"8666","ELK3"
"8667","CDK17"
"8668","NEDD1"
"8669","TMPO-AS1"
"8670","TMPO"
"8671","SLC25A3"
"8672","IKBIP"
"8673","APAF1"
"8674","ANKS1B"
"8675","UHRF1BP1L"
"8676","ACTR6"
"8677","SCYL2"
"8678","GAS2L3"
"8679","UTP20"
"8680","ARL1"
"8681","CHPT1"
"8682","SYCP3"
"8683","GNPTAB"
"8684","DRAM1"
"8685","CCDC53"
"8686","NUP37"
"8687","PARPBP"
"8688","C12orf42"
"8689","HSP90B1"
"8690","C12orf73"
"8691","TDG"
"8692","HCFC2"
"8693","NFYB"
"8694","TXNRD1"
"8695","EID3"
"8696","CHST11"
"8697","SLC41A2"
"8698","C12orf45"
"8699","KIAA1033"
"8700","APPL2"
"8701","C12orf75"
"8702","NUAK1"
"8703","CKAP4"
"8704","TCP11L2"
"8705","POLR3B"
"8706","RFX4"
"8707","RIC8B"
"8708","RP11-412D9.4"
"8709","C12orf23"
"8710","MTERFD3"
"8711","CRY1"
"8712","BTBD11"
"8713","PWP1"
"8714","PRDM4"
"8715","CMKLR1"
"8716","FICD"
"8717","SART3"
"8718","ISCU"
"8719","SELPLG"
"8720","CORO1C"
"8721","SNORA40.1"
"8722","SSH1"
"8723","USP30"
"8724","USP30-AS1"
"8725","ALKBH2"
"8726","UNG"
"8727","RP11-256L11.3"
"8728","KCTD10"
"8729","UBE3B"
"8730","MMAB"
"8731","MVK"
"8732","GLTP"
"8733","TCHP"
"8734","GIT2"
"8735","ANKRD13A"
"8736","C12orf76"
"8737","IFT81"
"8738","ATP2A2"
"8739","ANAPC7"
"8740","ARPC3"
"8741","GPN3"
"8742","FAM216A"
"8743","VPS29"
"8744","RAD9B"
"8745","PPTC7"
"8746","TCTN1"
"8747","HVCN1"
"8748","PPP1CC"
"8749","FAM109A"
"8750","SH2B3"
"8751","ATXN2"
"8752","BRAP"
"8753","ACAD10"
"8754","ALDH2"
"8755","MAPKAPK5-AS1"
"8756","MAPKAPK5"
"8757","TMEM116"
"8758","ERP29"
"8759","NAA25"
"8760","TRAFD1"
"8761","HECTD4"
"8762","RPL6"
"8763","PTPN11"
"8764","RPH3A"
"8765","OAS1"
"8766","OAS3"
"8767","OAS2"
"8768","RASAL1"
"8769","DDX54"
"8770","RITA1"
"8771","IQCD"
"8772","TPCN1"
"8773","SLC8B1"
"8774","PLBD2"
"8775","SDS"
"8776","SDSL"
"8777","RBM19"
"8778","MED13L"
"8779","MAP1LC3B2"
"8780","C12orf49"
"8781","HRK"
"8782","FBXW8"
"8783","TESC"
"8784","FBXO21"
"8785","RFC5"
"8786","WSB2"
"8787","VSIG10"
"8788","PEBP1"
"8789","TAOK3"
"8790","SUDS3"
"8791","PRKAB1"
"8792","CCDC64"
"8793","RAB35"
"8794","GCN1L1"
"8795","RPLP0"
"8796","PXN-AS1"
"8797","PXN"
"8798","SIRT4"
"8799","COX6A1"
"8800","TRIAP1"
"8801","GATC"
"8802","SRSF9"
"8803","DYNLL1"
"8804","DYNLL1-AS1"
"8805","COQ5"
"8806","RNF10"
"8807","POP5"
"8808","MLEC"
"8809","UNC119B"
"8810","ACADS"
"8811","SPPL3"
"8812","C12orf43"
"8813","OASL"
"8814","P2RX7"
"8815","P2RX4"
"8816","CAMKK2"
"8817","ANAPC5"
"8818","RNF34"
"8819","KDM2B"
"8820","ORAI1"
"8821","MORN3"
"8822","TMEM120B"
"8823","RHOF"
"8824","AC084018.1"
"8825","SETD1B"
"8826","HPD"
"8827","PSMD9"
"8828","RP11-87C12.2"
"8829","WDR66"
"8830","BCL7A"
"8831","MLXIP"
"8832","B3GNT4"
"8833","DIABLO"
"8834","VPS33A"
"8835","CLIP1"
"8836","ZCCHC8"
"8837","RSRC2"
"8838","KNTC1"
"8839","HCAR2"
"8840","HCAR3"
"8841","DENR"
"8842","CCDC62"
"8843","HIP1R"
"8844","VPS37B"
"8845","ABCB9"
"8846","OGFOD2"
"8847","ARL6IP4"
"8848","PITPNM2"
"8849","MPHOSPH9"
"8850","C12orf65"
"8851","CDK2AP1"
"8852","SBNO1"
"8853","hsa-mir-8072"
"8854","SETD8"
"8855","RILPL2"
"8856","SNRNP35"
"8857","RILPL1"
"8858","TMED2"
"8859","DDX55"
"8860","EIF2B1"
"8861","GTF2H3"
"8862","TCTN2"
"8863","ATP6V0A2"
"8864","DNAH10"
"8865","CCDC92"
"8866","ZNF664"
"8867","RP11-214K3.24"
"8868","NCOR2"
"8869","SCARB1"
"8870","UBC"
"8871","DHX37"
"8872","BRI3BP"
"8873","AACS"
"8874","LINC00944"
"8875","SLC15A4"
"8876","GLT1D1"
"8877","STX2"
"8878","RAN"
"8879","SFSWAP"
"8880","MMP17"
"8881","ULK1"
"8882","PUS1"
"8883","EP400"
"8884","EP400NL"
"8885","DDX51"
"8886","NOC4L"
"8887","RP13-977J11.2"
"8888","FBRSL1"
"8889","POLE"
"8890","PXMP2"
"8891","PGAM5"
"8892","ANKLE2"
"8893","GOLGA3"
"8894","CHFR"
"8895","RP11-46H11.12"
"8896","RP11-46H11.3"
"8897","ZNF605"
"8898","ZNF84"
"8899","ZNF140"
"8900","ZNF891"
"8901","ZNF10"
"8902","ZNF268"
"8903","MPHOSPH8"
"8904","PSPC1"
"8905","ZMYM5"
"8906","ZMYM2"
"8907","GJB2"
"8908","GJB6"
"8909","CRYL1"
"8910","IFT88"
"8911","N6AMT2"
"8912","XPO4"
"8913","LATS2"
"8914","LATS2-AS1"
"8915","SAP18"
"8916","MRP63"
"8917","ZDHHC20"
"8918","MICU2"
"8919","FGF9"
"8920","SACS"
"8921","MIPEP"
"8922","C1QTNF9B-AS1"
"8923","SPATA13"
"8924","PARP4"
"8925","CENPJ"
"8926","PABPC3"
"8927","MTMR6"
"8928","NUPL1"
"8929","ATP8A2"
"8930","RNF6"
"8931","CDK8"
"8932","USP12"
"8933","RPL21"
"8934","RASL11A"
"8935","GTF3A"
"8936","MTIF3"
"8937","LNX2"
"8938","POLR1D"
"8939","ATP5EP2"
"8940","FLT3"
"8941","PAN3-AS1"
"8942","PAN3"
"8943","FLT1"
"8944","POMP"
"8945","SLC46A3"
"8946","SLC7A1"
"8947","UBL3"
"8948","KATNAL1"
"8949","LINC00426"
"8950","HMGB1"
"8951","USPL1"
"8952","ALOX5AP"
"8953","HSPH1"
"8954","B3GALTL"
"8955","FRY-AS1"
"8956","FRY"
"8957","BRCA2"
"8958","N4BP2L1"
"8959","N4BP2L2"
"8960","PDS5B"
"8961","RFC3"
"8962","SPG20"
"8963","CCNA1"
"8964","RFXAP"
"8965","ALG5"
"8966","EXOSC8"
"8967","SUPT20H"
"8968","UFM1"
"8969","PROSER1"
"8970","NHLRC3"
"8971","LHFP"
"8972","COG6"
"8973","FOXO1"
"8974","MRPS31"
"8975","SLC25A15"
"8976","ELF1"
"8977","WBP4"
"8978","KBTBD6"
"8979","KBTBD7"
"8980","MTRF1"
"8981","NAA16"
"8982","RGCC"
"8983","VWA8"
"8984","DGKH"
"8985","AKAP11"
"8986","TNFSF11"
"8987","EPSTI1"
"8988","DNAJC15"
"8989","CCDC122"
"8990","LACC1"
"8991","SERP2"
"8992","TSC22D1"
"8993","NUFIP1"
"8994","GPALPP1"
"8995","GTF2F2"
"8996","TPT1"
"8997","TPT1-AS1"
"8998","SLC25A30"
"8999","COG3"
"9000","SIAH3"
"9001","ZC3H13"
"9002","LCP1"
"9003","KIAA0226L"
"9004","LRCH1"
"9005","ESD"
"9006","LINC00562"
"9007","SUCLA2"
"9008","NUDT15"
"9009","MED4"
"9010","ITM2B"
"9011","RB1"
"9012","LPAR6"
"9013","RCBTB2"
"9014","FNDC3A"
"9015","CDADC1"
"9016","CAB39L"
"9017","SETDB2"
"9018","PHF11"
"9019","RCBTB1"
"9020","ARL11"
"9021","EBPL"
"9022","KPNA3"
"9023","SPRYD7"
"9024","TRIM13"
"9025","KCNRG"
"9026","DLEU1"
"9027","DLEU7"
"9028","RNASEH2B"
"9029","INTS6"
"9030","INTS6-AS1"
"9031","WDFY2"
"9032","DHRS12"
"9033","RP11-327P2.5"
"9034","ALG11"
"9035","UTP14C"
"9036","NEK3"
"9037","VPS36"
"9038","CKAP2"
"9039","HNRNPA1L2"
"9040","SUGT1"
"9041","TDRD3"
"9042","PCDH9"
"9043","MZT1"
"9044","BORA"
"9045","DIS3"
"9046","PIBF1"
"9047","KLF5"
"9048","KLF12"
"9049","LINC00402"
"9050","TBC1D4"
"9051","COMMD6"
"9052","UCHL3"
"9053","LMO7"
"9054","KCTD12"
"9055","IRG1"
"9056","CLN5"
"9057","FBXL3"
"9058","MYCBP2"
"9059","SLAIN1"
"9060","RNF219"
"9061","RBM26"
"9062","RBM26-AS1"
"9063","NDFIP2"
"9064","SPRY2"
"9065","TGDS"
"9066","GPR180"
"9067","ABCC4"
"9068","DNAJC3-AS1"
"9069","DNAJC3"
"9070","UGGT2"
"9071","MBNL2"
"9072","RAP2A"
"9073","IPO5"
"9074","FARP1"
"9075","STK24"
"9076","DOCK9"
"9077","DOCK9-AS2"
"9078","UBAC2-AS1"
"9079","UBAC2"
"9080","GPR18"
"9081","GPR183"
"9082","LINC00449"
"9083","TM9SF2"
"9084","CLYBL"
"9085","PCCA"
"9086","GGACT"
"9087","TMTC4"
"9088","FGF14-AS2"
"9089","TPP2"
"9090","TEX30"
"9091","KDELC1"
"9092","BIVM"
"9093","ERCC5"
"9094","ARGLU1"
"9095","LIG4"
"9096","ABHD13"
"9097","TNFSF13B"
"9098","IRS2"
"9099","RAB20"
"9100","CARKD"
"9101","CARS2"
"9102","ING1"
"9103","ANKRD10"
"9104","ARHGEF7"
"9105","TUBGCP3"
"9106","ATP11A"
"9107","MCF2L"
"9108","MCF2L-AS1"
"9109","PCID2"
"9110","CUL4A"
"9111","LAMP1"
"9112","DCUN1D2"
"9113","TMCO3"
"9114","TFDP1"
"9115","TMEM255B"
"9116","GAS6"
"9117","RASA3"
"9118","CDC16"
"9119","UPF3A"
"9120","CHAMP1"
"9121","TTC5"
"9122","CCNB1IP1"
"9123","RPPH1"
"9124","PARP2"
"9125","TEP1"
"9126","OSGEP"
"9127","APEX1"
"9128","TMEM55B"
"9129","PNP"
"9130","RNASE4"
"9131","ANG"
"9132","RNASE6"
"9133","RNASE1"
"9134","RP11-84C10.2"
"9135","RNASE2"
"9136","METTL17"
"9137","NDRG2"
"9138","ARHGEF40"
"9139","ZNF219"
"9140","HNRNPC"
"9141","SUPT16H"
"9142","CHD8"
"9143","RAB2B"
"9144","TOX4"
"9145","METTL3"
"9146","SALL2"
"9147","AE000662.92"
"9148","DAD1"
"9149","ABHD4"
"9150","OXA1L"
"9151","SLC7A7"
"9152","MRPL52"
"9153","MMP14"
"9154","LRP10"
"9155","REM2"
"9156","RBM23"
"9157","PRMT5"
"9158","HAUS4"
"9159","C14orf93"
"9160","PSMB5"
"9161","ACIN1"
"9162","C14orf119"
"9163","CEBPE"
"9164","HOMEZ"
"9165","PPP1R3E"
"9166","BCL2L2"
"9167","PABPN1"
"9168","SLC22A17"
"9169","CMTM5"
"9170","NGDN"
"9171","RP11-66N24.4"
"9172","ZFHX2"
"9173","AP1G2"
"9174","RP11-66N24.3"
"9175","JPH4"
"9176","DHRS2"
"9177","DHRS4"
"9178","DHRS4L2"
"9179","LRRC16B"
"9180","NRL"
"9181","PCK2"
"9182","DCAF11"
"9183","FITM1"
"9184","PSME1"
"9185","EMC9"
"9186","RP11-468E2.5"
"9187","PSME2"
"9188","RNF31"
"9189","RP11-468E2.4"
"9190","IRF9"
"9191","REC8"
"9192","IPO4"
"9193","TM9SF1"
"9194","CHMP4A"
"9195","MDP1"
"9196","NEDD8"
"9197","GMPR2"
"9198","TINF2"
"9199","TGM1"
"9200","RABGGTA"
"9201","DHRS1"
"9202","NOP9"
"9203","CIDEB"
"9204","LTB4R"
"9205","ADCY4"
"9206","RIPK3"
"9207","CBLN3"
"9208","KHNYN"
"9209","SDR39U1"
"9210","GZMH"
"9211","GZMB"
"9212","C14orf23"
"9213","G2E3"
"9214","SCFD1"
"9215","COCH"
"9216","STRN3"
"9217","AP4S1"
"9218","HECTD1"
"9219","HEATR5A"
"9220","RP11-176H8.1"
"9221","DTD2"
"9222","NUBPL"
"9223","ARHGAP5-AS1"
"9224","ARHGAP5"
"9225","EGLN3"
"9226","SPTSSA"
"9227","EAPP"
"9228","SNX6"
"9229","CFL2"
"9230","BAZ1A"
"9231","RP11-73E17.2"
"9232","SRP54"
"9233","FAM177A1"
"9234","PPP2R3C"
"9235","KIAA0391.1"
"9236","PSMA6"
"9237","NFKBIA"
"9238","RALGAPA1"
"9239","BRMS1L"
"9240","MBIP"
"9241","SEC23A"
"9242","GEMIN2"
"9243","TRAPPC6B"
"9244","PNN"
"9245","CTAGE5"
"9246","RP11-407N17.5"
"9247","FBXO33"
"9248","C14orf28"
"9249","KLHL28"
"9250","FAM179B"
"9251","PRPF39"
"9252","FKBP3"
"9253","FANCM"
"9254","MIS18BP1"
"9255","RPS29"
"9256","RN7SL1"
"9257","AL139099.1"
"9258","LRR1"
"9259","RPL36AL"
"9260","MGAT2"
"9261","RP11-649E7.5"
"9262","DNAAF2"
"9263","POLE2"
"9264","KLHDC1"
"9265","KLHDC2"
"9266","NEMF"
"9267","ARF6"
"9268","C14orf182"
"9269","RP11-58E21.3"
"9270","VCPKMT"
"9271","SOS2"
"9272","L2HGDH"
"9273","ATP5S"
"9274","CDKL1"
"9275","MAP4K5"
"9276","ATL1"
"9277","SAV1"
"9278","NIN"
"9279","PYGL"
"9280","TMX1"
"9281","FRMD6"
"9282","GNG2"
"9283","C14orf166"
"9284","PTGDR"
"9285","PTGER2"
"9286","TXNDC16"
"9287","ERO1L"
"9288","RP11-841O20.2"
"9289","PSMC6"
"9290","STYX"
"9291","GNPNAT1"
"9292","FERMT2"
"9293","DDHD1"
"9294","CDKN3"
"9295","CNIH1"
"9296","GMFB"
"9297","CGRRF1"
"9298","SAMD4A"
"9299","GCH1"
"9300","WDHD1"
"9301","SOCS4"
"9302","MAPK1IP1L"
"9303","LGALS3"
"9304","FBXO34"
"9305","ATG14"
"9306","KTN1-AS1"
"9307","KTN1"
"9308","PELI2"
"9309","TMEM260"
"9310","EXOC5"
"9311","AP5M1"
"9312","NAA30"
"9313","C14orf37"
"9314","ACTR10"
"9315","PSMA3"
"9316","RP11-349A22.5"
"9317","ARID4A"
"9318","TIMM9"
"9319","KIAA0586"
"9320","DACT1"
"9321","DAAM1"
